Age,Gender,Location,Marital Status,Household Income,Family Members,Education Level,Plan Type,Subscription Duration (months),Monthly Charges,Data Usage (GB),Voice Minutes Usage,SMS Usage,Feedback Score,Interactions with Customer Service,Complaints Reported,Churn Label,Pref_Comm_Channel,Pref_Comm_Time,Pref_Services_Features,Pref_Payment_Method,distance_to_ideal,distance_to_negative_ideal,relative_closeness,rank,BestService,BestServiceName,Customer ID
0.1967213114754099,Male,Los Angeles,Married,0.21119675931738097,0.25,High School,Postpaid,0.41379310344827586,0.8151260504201681,0.5833333333333333,0.7488126649076517,0.35991820040899797,0.75,0.25,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.01641921113493876,0.01738895361271965,0.5143418385029027,465.0,1,Standard Plan,245
0.6557377049180328,Male,Los Angeles,Married,0.5137051079251094,1.0,Associate's,Postpaid,0.2413793103448276,0.7058823529411764,0.10416666666666667,0.6928759894459103,0.026584867075664622,0.25,0.5,0.0,1.0,1.0,0.0,,0.3333333333333333,0.02674472583560529,0.011375906914209196,0.29841862775125516,904.0,3,Ultimate Plan,246
0.032786885245901676,Female,Miami,Widowed,0.1707384437693022,0.25,Associate's,Postpaid,0.7758620689655172,0.46218487394957986,0.2708333333333333,0.7799472295514512,0.523517382413088,0.75,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666667,0.016350597300517293,0.017830305231730674,0.5216452437120019,437.0,1,Standard Plan,247
0.6229508196721312,Female,Houston,Widowed,0.533808722725789,0.0,Bachelor's,Prepaid,0.9482758620689654,0.45378151260504196,0.4375,0.9846965699208444,0.42535787321063395,0.0,1.0,0.5,0.0,0.5,0.0,,0.6666666666666667,0.01582224384325207,0.01991906991536099,0.5573121919884891,330.0,1,Standard Plan,248
0.08196721311475413,Female,New York,Single,0.12416200065282346,0.25,High School,Prepaid,0.3620689655172414,0.9327731092436975,0.10416666666666667,0.8939313984168865,0.572597137014315,0.75,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.0,0.017500541250670323,0.01946503876800602,0.5265719828600439,414.0,1,Standard Plan,249
0.11475409836065575,Female,Chicago,Single,0.5943790226061048,0.25,Bachelor's,Postpaid,0.034482758620689655,0.7226890756302521,0.5208333333333333,0.5213720316622691,0.9038854805725973,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.011190185723658987,0.023585928716174372,0.6782220813363354,120.0,0,Basic Plan,250
0.42622950819672134,Male,Miami,Widowed,0.8378068479507201,1.0,Master's,Postpaid,0.9482758620689654,0.5798319327731092,0.7916666666666666,0.6073878627968338,0.6687116564417179,0.5,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,1.0,0.010367293988181384,0.022090750319254046,0.6805940034468909,116.0,0,Basic Plan,251
0.1311475409836066,Male,New York,Single,0.49683213230555484,0.75,Bachelor's,Prepaid,0.9310344827586207,0.9579831932773109,0.22916666666666666,0.9102902374670184,0.6625766871165645,0.0,1.0,0.5,0.0,1.0,0.0,,1.0,0.014692053095481326,0.021303817527417983,0.5918405961228576,271.0,1,Standard Plan,252
1.0,Male,Miami,Divorced,0.30496062135402274,0.0,Bachelor's,Prepaid,0.3103448275862069,0.9747899159663864,0.7083333333333333,0.479155672823219,0.7934560327198366,0.0,1.0,0.5,1.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.010735847731820741,0.02260226853208686,0.6779707753481097,121.0,0,Basic Plan,253
0.5901639344262296,Female,Miami,Divorced,0.8814539550221374,1.0,Associate's,Prepaid,0.9655172413793103,0.6386554621848739,0.2708333333333333,0.8263852242744063,0.21267893660531698,0.0,0.5,0.5,1.0,0.5,0.6666666666666667,0.5,0.3333333333333333,0.021480004647487082,0.01488931918100579,0.40939224636728133,718.0,2,Premium Plan,254
0.5245901639344263,Male,Chicago,Widowed,0.3525497777889371,0.25,Bachelor's,Postpaid,0.7413793103448275,0.9411764705882353,0.4375,0.729287598944591,0.9856850715746424,0.0,0.75,1.0,0.0,1.0,0.0,,0.6666666666666667,0.010124092130086146,0.02611345710215055,0.7206187409307522,78.0,0,Basic Plan,255
0.8196721311475411,Female,Houston,Single,0.9250089972464242,0.25,High School,Prepaid,0.5689655172413792,0.7226890756302521,0.4583333333333333,0.2775725593667546,0.29856850715746425,0.75,0.75,0.5,1.0,0.0,0.3333333333333333,,0.0,0.02152521402132645,0.010980387518699397,0.33779985597801265,854.0,3,Ultimate Plan,256
0.6721311475409837,Female,Los Angeles,Married,0.2308149412877361,0.75,Associate's,Postpaid,0.5862068965517241,0.6050420168067226,0.9791666666666666,0.7050131926121372,0.5685071574642128,1.0,0.0,0.0,1.0,1.0,0.6666666666666667,,0.0,0.010827566591665835,0.023370064309564,0.6833825529336172,112.0,0,Basic Plan,257
0.7049180327868853,Male,Houston,Divorced,0.02592880876457343,0.0,Bachelor's,Prepaid,0.8448275862068965,0.6722689075630252,0.12499999999999999,0.039050131926121376,0.016359918200409,0.25,0.75,0.0,1.0,0.5,0.0,1.0,0.0,0.030556029887640102,0.0021544030240275595,0.06586287102483115,1000.0,3,Ultimate Plan,258
0.37704918032786894,Male,Chicago,Widowed,0.13148534076547735,0.0,Master's,Postpaid,0.0,0.5462184873949579,0.8124999999999999,0.8279683377308708,0.2392638036809816,1.0,0.75,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.017605772801435625,0.01956096993063864,0.5263030465609745,416.0,1,Standard Plan,259
0.2295081967213115,Male,Chicago,Single,0.018530142867903665,0.5,Bachelor's,Postpaid,0.8793103448275862,0.1512605042016807,0.49999999999999994,0.9994722955145118,0.1901840490797546,0.0,0.75,0.0,0.0,0.5,0.6666666666666667,0.0,0.0,0.019941100027252502,0.018617022777328542,0.48283011265052245,537.0,2,Premium Plan,260
0.9508196721311476,Female,Chicago,Widowed,0.015014939613829825,0.0,Bachelor's,Postpaid,0.3448275862068966,0.6890756302521008,0.24999999999999997,0.1029023746701847,0.8854805725971372,0.75,0.25,0.5,0.0,0.0,0.6666666666666667,,0.6666666666666667,0.019130708770425327,0.020398575035005775,0.5160370507953176,457.0,1,Standard Plan,261
0.8688524590163934,Male,New York,Married,0.6386873226705501,0.75,Bachelor's,Prepaid,0.4827586206896552,1.0,0.4166666666666667,0.9846965699208444,0.29243353783231085,0.75,0.0,1.0,0.0,0.0,0.6666666666666667,,0.3333333333333333,0.01851728543637549,0.018541756359983008,0.5003301613104568,495.0,1,Standard Plan,262
0.5081967213114754,Female,Houston,Divorced,0.07045471664950914,0.5,Associate's,Prepaid,0.08620689655172414,0.05042016806722688,0.8333333333333333,0.014775725593667549,0.5889570552147241,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.01865455364264386,0.018923306320884417,0.5035759444324583,490.0,1,Standard Plan,263
0.5081967213114754,Male,Houston,Widowed,0.7256216469564198,0.5,High School,Prepaid,0.6206896551724137,0.9831932773109244,0.18749999999999997,0.3720316622691293,0.7873210633946831,0.75,0.75,1.0,0.0,0.5,0.6666666666666667,0.5,0.0,0.017320574259517923,0.01895786012436487,0.522565552960774,429.0,1,Standard Plan,264
0.37704918032786894,Female,Miami,Widowed,0.044860689147228405,0.25,Master's,Postpaid,0.0,0.5210084033613445,0.16666666666666666,0.5382585751978892,0.026584867075664622,0.0,0.25,0.5,0.0,0.5,0.3333333333333333,,1.0,0.026798095672041444,0.009155214171755159,0.254641762094535,950.0,3,Ultimate Plan,265
0.6557377049180328,Female,Miami,Widowed,0.6359170077250775,0.25,Bachelor's,Postpaid,0.8620689655172413,0.3445378151260504,0.2916666666666667,0.0079155672823219,0.523517382413088,1.0,0.75,1.0,0.0,0.5,1.0,1.0,1.0,0.022482867274239024,0.01269253544813526,0.3608355403437023,825.0,3,Ultimate Plan,266
0.836065573770492,Male,Miami,Married,0.4181417966036441,0.0,High School,Prepaid,0.0,0.3445378151260504,0.020833333333333332,0.7630606860158311,0.7055214723926382,0.5,0.25,0.0,1.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.017622372029537738,0.020128203341446934,0.5331893128420394,395.0,1,Standard Plan,267
0.7868852459016394,Female,Chicago,Widowed,0.5377256634946141,0.5,High School,Postpaid,0.4482758620689655,0.4873949579831932,0.49999999999999994,0.8506596306068601,0.3783231083844581,0.75,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.016345675686588165,0.018120671542277256,0.5257496949691631,419.0,1,Standard Plan,268
1.0,Female,Houston,Married,0.9376469898979753,0.25,Associate's,Postpaid,0.3448275862068966,0.15966386554621848,0.24999999999999997,0.42427440633245384,0.703476482617587,0.0,0.75,1.0,1.0,0.5,0.0,,0.0,0.01671603869628978,0.017727044720677276,0.5146764738241969,463.0,1,Standard Plan,269
0.7868852459016394,Male,Chicago,Married,0.07893305211707302,0.75,Master's,Postpaid,0.8965517241379309,0.6050420168067226,0.6874999999999999,0.8527704485488127,0.815950920245399,0.0,0.25,0.0,1.0,0.5,0.6666666666666667,0.5,0.3333333333333333,0.006964352388078778,0.02554143548660814,0.785750389594399,29.0,0,Basic Plan,270
0.9344262295081968,Female,New York,Married,0.9707735958018429,0.25,Associate's,Prepaid,0.25862068965517243,0.134453781512605,0.6874999999999999,0.7535620052770449,0.42126789366053174,0.75,1.0,0.0,1.0,0.5,0.0,,0.3333333333333333,0.014531464320913711,0.019060183068342222,0.5674084050560287,314.0,1,Standard Plan,271
0.836065573770492,Male,Miami,Divorced,0.47492069868849435,0.25,High School,Postpaid,0.7413793103448275,0.2184873949579832,0.7083333333333333,0.49551451187335094,0.7055214723926382,0.25,1.0,0.5,0.0,1.0,0.0,,0.0,0.01153909700990302,0.02117382949676976,0.6472618551095001,167.0,0,Basic Plan,272
0.18032786885245905,Female,Chicago,Divorced,0.5880014395594277,0.5,High School,Prepaid,0.9999999999999999,0.38655462184873945,0.7708333333333333,0.8754617414248022,0.8793456032719837,0.0,0.25,0.5,1.0,1.0,0.0,,0.3333333333333333,0.005024329316587505,0.027367957324647647,0.8448911812792008,9.0,0,Basic Plan,273
1.0,Male,Chicago,Widowed,0.0016906453745784145,0.5,High School,Prepaid,0.9137931034482758,0.008403361344537785,0.04166666666666667,0.8200527704485489,0.34969325153374237,0.75,0.75,1.0,1.0,0.5,1.0,,0.0,0.021537680989509853,0.015464155698953555,0.4179294079143654,700.0,2,Premium Plan,274
0.6229508196721312,Male,New York,Widowed,0.3666775470576911,1.0,Associate's,Prepaid,0.6724137931034483,0.5210084033613445,0.8541666666666666,0.5097625329815304,0.9468302658486709,0.0,0.75,1.0,0.0,0.5,0.3333333333333333,,0.6666666666666667,0.008378379304286464,0.02671698562991537,0.7612682096341048,39.0,0,Basic Plan,275
0.016393442622950838,Female,Los Angeles,Divorced,0.6876741908755366,0.75,Master's,Prepaid,0.4310344827586207,0.5126050420168067,0.10416666666666667,0.8638522427440634,0.5501022494887526,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.01783743006499451,0.01876711299828077,0.5126990102250313,466.0,1,Standard Plan,276
0.032786885245901676,Female,Houston,Single,0.5214636636787437,0.5,Bachelor's,Prepaid,0.25862068965517243,0.8319327731092436,0.9791666666666666,0.5804749340369393,0.4498977505112475,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.014126683619675376,0.02104589925589196,0.5983609259049187,261.0,1,Standard Plan,277
0.7868852459016394,Female,Los Angeles,Divorced,0.766063223441384,0.0,Associate's,Postpaid,0.46551724137931033,0.1512605042016807,0.9999999999999999,0.12031662269129287,0.30879345603271985,0.25,0.5,1.0,1.0,0.5,0.0,0.5,0.3333333333333333,0.021101480451327852,0.017742594199543365,0.4567644964904686,610.0,2,Premium Plan,278
0.5901639344262296,Female,Miami,Married,0.618416317238724,0.75,High School,Prepaid,0.0,0.134453781512605,0.375,0.5071240105540897,0.22494887525562374,1.0,0.0,1.0,0.0,0.5,0.6666666666666667,,0.6666666666666667,0.02169247771211225,0.01140906143338596,0.3446686084063129,844.0,3,Ultimate Plan,279
0.7868852459016394,Female,Chicago,Divorced,0.0,0.75,Associate's,Prepaid,0.603448275862069,0.5714285714285714,0.04166666666666667,0.6965699208443272,0.37218813905930476,0.75,0.75,0.0,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.02156406567263503,0.01407582010967261,0.3949457132284114,756.0,3,Ultimate Plan,280
0.9016393442622951,Male,New York,Married,0.0018412969426101489,0.5,High School,Prepaid,0.15517241379310345,0.31932773109243695,0.3541666666666667,0.8089709762532982,0.8139059304703478,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.011692158983023887,0.02324478390227834,0.6653353723189469,138.0,0,Basic Plan,281
0.2622950819672132,Female,New York,Widowed,1.0,0.75,Bachelor's,Postpaid,0.7241379310344828,0.6806722689075629,0.7916666666666666,0.37678100263852243,0.6912065439672803,0.5,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.012719038001143504,0.021067136053152077,0.6235431102467074,205.0,0,Basic Plan,282
0.9508196721311476,Male,Houston,Single,0.6286522543333248,0.5,Bachelor's,Postpaid,0.27586206896551724,0.9747899159663864,0.16666666666666666,0.5187335092348285,0.14519427402862986,0.0,0.25,1.0,1.0,1.0,1.0,,0.3333333333333333,0.024763117707120447,0.009418400469940004,0.27554072996853557,931.0,3,Ultimate Plan,283
0.7868852459016394,Male,Los Angeles,Widowed,0.7134021308827345,0.25,Master's,Postpaid,0.9655172413793103,0.9831932773109244,0.22916666666666666,0.30184696569920844,0.8527607361963191,0.75,1.0,0.5,1.0,1.0,0.3333333333333333,0.0,0.0,0.017181802763882034,0.02014589194214576,0.5397036195458526,376.0,1,Standard Plan,284
0.016393442622950838,Female,Houston,Married,0.8352206626995087,1.0,High School,Postpaid,0.9999999999999999,0.5882352941176471,0.08333333333333333,0.8237467018469657,0.7873210633946831,0.25,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.01586903122767616,0.022225738495358683,0.5834328086755542,284.0,1,Standard Plan,285
0.016393442622950838,Male,Chicago,Married,0.2554046250031386,0.25,Master's,Prepaid,0.37931034482758624,0.6722689075630252,0.04166666666666667,0.8474934036939314,0.5766871165644173,0.5,0.0,0.5,0.0,0.5,0.6666666666666667,1.0,0.3333333333333333,0.01838777924404513,0.018910680579792092,0.5070096907247196,482.0,1,Standard Plan,286
0.4426229508196722,Male,Houston,Married,0.21544011181694162,0.5,Master's,Prepaid,0.10344827586206895,0.31932773109243695,0.20833333333333331,0.3240105540897098,0.14928425357873212,0.25,0.25,1.0,0.0,0.0,0.0,,0.3333333333333333,0.025517263842429052,0.0070909792579826915,0.2174597152059736,969.0,3,Ultimate Plan,287
0.8688524590163934,Male,New York,Single,0.6812296515764011,0.5,Bachelor's,Postpaid,0.7413793103448275,0.2941176470588235,0.6041666666666666,0.17150395778364116,0.7239263803680983,1.0,0.75,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667,0.01613034974880053,0.01920716016146957,0.5435346239800394,366.0,1,Standard Plan,288
0.3606557377049181,Male,New York,Divorced,0.4656807358492145,0.25,Associate's,Postpaid,0.8965517241379309,0.32773109243697474,0.0625,0.7313984168865435,0.43762781186094074,0.75,0.25,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.020247701156359762,0.01544663263761439,0.43274746985814483,667.0,2,Premium Plan,289
0.5901639344262296,Female,Miami,Widowed,0.31497895062813336,0.0,Associate's,Postpaid,0.10344827586206895,0.3697478991596639,0.08333333333333333,0.8928759894459103,0.6687116564417179,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.6666666666666667,0.01671335233907969,0.020922693887822866,0.5559216757701597,334.0,1,Standard Plan,290
0.5081967213114754,Male,Miami,Widowed,0.4882784710539751,0.0,Master's,Postpaid,0.7413793103448275,0.025210084033613467,0.0,0.46121372031662267,0.9713701431492844,0.5,0.75,0.0,0.0,0.0,1.0,0.5,0.0,0.018424250404830384,0.023098653464794974,0.5562870443098271,332.0,1,Standard Plan,291
0.5245901639344263,Female,Chicago,Divorced,0.5374494689532225,0.0,Bachelor's,Prepaid,0.2413793103448276,0.8487394957983192,0.5416666666666666,0.18891820580474933,0.04498977505112475,0.25,0.5,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.026264097761328455,0.009353687480534252,0.26261283280299436,939.0,3,Ultimate Plan,292
0.0,Female,Los Angeles,Widowed,0.22283040818205402,0.5,High School,Postpaid,0.5689655172413792,0.20168067226890757,0.5624999999999999,0.912401055408971,0.13701431492842536,0.75,0.0,0.5,1.0,1.0,0.0,0.5,0.6666666666666667,0.0207193870460199,0.017648581222892316,0.45998216791667185,602.0,2,Premium Plan,293
0.29508196721311475,Male,Houston,Single,0.11001749232095481,0.75,Associate's,Postpaid,0.7758620689655172,0.5714285714285714,0.5833333333333333,0.9551451187335093,0.8118609406952967,0.25,0.25,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.00800366689942149,0.025746273130827217,0.7628538927106796,37.0,0,Basic Plan,294
1.0,Female,Chicago,Widowed,0.5338422008520183,0.5,Master's,Postpaid,0.7586206896551724,0.2436974789915966,0.3541666666666667,0.1704485488126649,0.9120654396728017,0.75,0.5,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.017158088011278445,0.021486740723919037,0.5560055879960218,333.0,1,Standard Plan,295
0.016393442622950838,Female,Miami,Married,0.3287719386345946,0.75,Associate's,Postpaid,0.05172413793103448,0.6302521008403361,0.22916666666666666,0.908179419525066,0.7607361963190186,1.0,1.0,0.0,1.0,0.0,0.6666666666666667,,0.6666666666666667,0.013685854861226072,0.02288155167620139,0.625736245549207,198.0,0,Basic Plan,296
0.8524590163934428,Female,Houston,Divorced,0.4639231342221775,0.25,Associate's,Postpaid,0.22413793103448273,0.5630252100840336,0.24999999999999997,0.7118733509234828,0.7382413087934562,0.25,0.5,0.5,0.0,0.5,0.0,,0.6666666666666667,0.014293027452865446,0.020628055649433763,0.5907049214082254,273.0,1,Standard Plan,297
0.7049180327868853,Male,Miami,Single,0.7110084448573413,1.0,High School,Postpaid,0.22413793103448273,0.7310924369747899,0.8333333333333333,0.8696569920844327,0.18813905930470348,1.0,0.25,0.5,0.0,0.5,0.6666666666666667,0.0,0.0,0.01858517160079691,0.019979578779752136,0.5180787787447799,450.0,1,Standard Plan,298
0.4098360655737705,Female,Houston,Divorced,0.16806856320251756,0.75,Bachelor's,Postpaid,0.25862068965517243,0.23529411764705882,0.020833333333333332,0.975197889182058,0.6543967280163601,0.5,0.5,0.5,0.0,1.0,0.0,,0.3333333333333333,0.01767813323477174,0.021607585690658206,0.5500112071685024,348.0,1,Standard Plan,299
0.5081967213114754,Female,Los Angeles,Single,0.47732275424544485,0.0,High School,Prepaid,0.10344827586206895,0.6050420168067226,0.7499999999999999,0.08654353562005276,0.6605316973415134,1.0,0.25,0.5,1.0,1.0,0.0,,1.0,0.01714940043563239,0.019251179923806216,0.5288701370612741,406.0,1,Standard Plan,300
0.08196721311475413,Female,Chicago,Married,0.8396062972355438,0.5,Bachelor's,Prepaid,0.5344827586206896,0.5630252100840336,0.9166666666666666,0.8422163588390501,0.7832310838445808,0.75,0.0,0.5,1.0,0.0,0.0,1.0,0.6666666666666667,0.005670511374157191,0.02679103093110382,0.8253160210062424,14.0,0,Basic Plan,301
0.5081967213114754,Male,Houston,Divorced,0.6262669378394892,0.25,Associate's,Prepaid,0.3103448275862069,0.4201680672268907,0.3125,0.858575197889182,0.12678936605316973,0.5,0.75,0.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.022702681233987835,0.015085646586998413,0.3992144521044511,748.0,2,Premium Plan,302
0.8852459016393442,Female,New York,Widowed,0.3908738627898996,0.0,Master's,Prepaid,0.017241379310344827,0.19327731092436973,0.9791666666666666,0.42058047493403694,0.45603271983640087,0.25,1.0,0.0,1.0,0.5,0.6666666666666667,1.0,1.0,0.015432247332679137,0.020091436378784217,0.565578630357549,323.0,1,Standard Plan,303
0.04918032786885246,Male,New York,Single,0.3729212175994509,0.25,High School,Prepaid,0.15517241379310345,0.1092436974789916,0.4791666666666667,0.23957783641160948,0.458077709611452,0.25,0.75,0.0,1.0,0.5,0.6666666666666667,0.0,0.6666666666666667,0.019285683736727646,0.013476982575805532,0.4113518248864253,711.0,2,Premium Plan,304
0.8852459016393442,Male,Houston,Divorced,0.8793950502590371,1.0,Bachelor's,Prepaid,0.8448275862068965,0.5714285714285714,0.7083333333333333,0.6205804749340369,0.752556237218814,0.75,0.75,0.0,0.0,0.5,1.0,1.0,1.0,0.009549226014533022,0.022797819169323615,0.7047883056935682,93.0,0,Basic Plan,305
0.1639344262295082,Male,Houston,Widowed,0.7081962822540822,0.5,Associate's,Postpaid,0.27586206896551724,0.14285714285714285,0.4375,0.9287598944591029,0.7055214723926382,0.0,0.75,1.0,1.0,0.0,0.6666666666666667,1.0,0.0,0.011329551996344242,0.02300026266641677,0.669979226289448,129.0,0,Basic Plan,306
0.9016393442622951,Male,Houston,Divorced,0.6515680317372636,0.5,Bachelor's,Postpaid,0.6206896551724137,0.3445378151260504,0.7291666666666666,0.6068601583113457,0.687116564417178,0.0,0.25,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.010462143597509375,0.02180577280735968,0.6757725703066872,123.0,0,Basic Plan,307
0.9508196721311476,Male,New York,Divorced,0.48714021476217967,1.0,Bachelor's,Prepaid,0.1896551724137931,0.47058823529411764,0.20833333333333331,0.10131926121372031,0.20858895705521474,0.25,0.25,0.0,0.0,0.5,1.0,,0.3333333333333333,0.02634420532114549,0.0060104939696026,0.18576880951946648,978.0,3,Ultimate Plan,308
0.2622950819672132,Male,New York,Divorced,0.9572902804630024,0.5,Bachelor's,Postpaid,0.08620689655172414,0.6890756302521008,0.9374999999999999,0.33034300791556725,0.43762781186094074,0.75,1.0,1.0,1.0,0.5,1.0,0.0,0.3333333333333333,0.016703409505377433,0.018882405526867294,0.5306160758087941,399.0,1,Standard Plan,309
0.6065573770491803,Female,Houston,Single,0.15745599718783737,0.75,Associate's,Prepaid,0.3620689655172414,0.09243697478991597,0.5833333333333333,0.9482849604221636,0.39059304703476483,0.0,0.25,1.0,0.0,0.0,0.3333333333333333,,0.0,0.015307044331690299,0.02007537126384158,0.567382721782758,315.0,1,Standard Plan,310
0.37704918032786894,Male,Miami,Widowed,0.009783982390505597,0.25,Master's,Postpaid,0.5344827586206896,0.6806722689075629,0.7083333333333333,0.27915567282321896,0.32515337423312884,1.0,0.25,0.5,1.0,0.5,0.3333333333333333,0.5,0.0,0.019735213401555277,0.014346522531272627,0.42094459506253906,694.0,2,Premium Plan,311
0.0655737704918033,Female,Miami,Married,0.6716549074748286,0.0,Master's,Postpaid,0.689655172413793,0.134453781512605,0.9791666666666666,0.5451187335092348,0.7586912065439674,0.25,0.25,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.009164293776485316,0.02492756543498481,0.7311882077290167,69.0,0,Basic Plan,312
0.836065573770492,Female,Los Angeles,Single,0.7585306450397971,1.0,Master's,Postpaid,0.32758620689655177,0.2436974789915966,0.2916666666666667,0.04802110817941953,0.42126789366053174,1.0,0.25,1.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.023229281259745486,0.010620240568235392,0.31374861429966877,888.0,3,Ultimate Plan,313
0.5409836065573771,Male,Chicago,Single,0.2953607686577782,0.75,Bachelor's,Postpaid,0.0,0.7310924369747899,0.6249999999999999,0.07282321899736147,0.5480572597137016,0.75,0.0,1.0,0.0,0.5,1.0,,1.0,0.019139611265537062,0.01600208638745544,0.4553589455315565,614.0,2,Premium Plan,314
0.08196721311475413,Female,Miami,Single,0.908671671646538,0.0,Associate's,Postpaid,0.9137931034482758,0.6218487394957983,0.8541666666666666,0.2532981530343008,0.3946830265848671,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.01837485570941142,0.016953013177649082,0.4798764746281778,546.0,2,Premium Plan,315
0.34426229508196726,Female,New York,Married,0.7690176680811174,0.0,Bachelor's,Postpaid,0.793103448275862,0.8235294117647058,0.8333333333333333,0.23641160949868076,0.7750511247443764,0.0,0.25,0.5,0.0,0.0,1.0,0.5,0.6666666666666667,0.013645123099592352,0.02238787326107374,0.621315891606298,210.0,0,Basic Plan,316
0.1639344262295082,Female,Miami,Widowed,0.9899481925996603,1.0,Master's,Prepaid,0.8965517241379309,0.18487394957983194,0.8749999999999999,0.7155672823218997,0.8220858895705523,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.006433936039631398,0.02603566255866392,0.8018473797834634,22.0,0,Basic Plan,317
0.7704918032786886,Female,Los Angeles,Widowed,0.63303788886936,0.75,Master's,Prepaid,0.9827586206896551,0.6722689075630252,0.3125,0.458047493403694,0.30879345603271985,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.6666666666666667,0.02105314836911547,0.011361286413016498,0.35050083363721823,837.0,3,Ultimate Plan,318
0.24590163934426235,Male,Los Angeles,Widowed,0.3250474970915878,0.0,Associate's,Postpaid,0.08620689655172414,0.0,0.18749999999999997,0.17889182058047493,0.4826175869120655,0.25,0.0,1.0,0.0,1.0,1.0,,0.3333333333333333,0.022049504519073112,0.011642714966475136,0.3455609379331361,842.0,3,Ultimate Plan,319
0.5245901639344263,Female,Chicago,Divorced,0.9851942986751032,0.0,Bachelor's,Prepaid,0.3103448275862069,0.6554621848739496,0.9999999999999999,0.5672823218997362,0.17791411042944785,0.75,0.25,0.5,1.0,0.0,0.0,0.5,0.6666666666666667,0.01978192214772188,0.01906165281276529,0.4907285910772983,518.0,2,Premium Plan,320
0.1311475409836066,Male,Miami,Divorced,0.0083862706204334,0.75,High School,Postpaid,0.2931034482758621,0.26050420168067223,0.6458333333333333,0.9129287598944591,0.02044989775051125,0.25,0.0,0.5,1.0,1.0,1.0,,0.0,0.022817852836593433,0.018135313561987373,0.4428305588262361,643.0,2,Premium Plan,321
0.9672131147540984,Female,New York,Divorced,0.20676090759200205,0.5,High School,Prepaid,0.08620689655172414,0.0672268907563025,0.020833333333333332,0.24538258575197888,0.3803680981595092,1.0,0.0,0.0,0.0,0.5,0.6666666666666667,1.0,0.0,0.024411914987361675,0.009443486761536085,0.27893589423565296,928.0,3,Ultimate Plan,322
0.9508196721311476,Female,New York,Married,0.21997639792100837,0.0,Master's,Postpaid,0.7586206896551724,0.11764705882352938,0.4791666666666667,0.37836411609498677,0.4355828220858896,0.75,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.018278734264154654,0.01392832183668962,0.4324618118799285,670.0,2,Premium Plan,323
0.08196721311475413,Male,Houston,Divorced,0.013140164544990396,0.25,Associate's,Prepaid,0.5517241379310345,0.22689075630252098,0.4583333333333333,0.42110817941952505,0.028629856850715753,0.75,1.0,0.0,0.0,0.5,1.0,0.5,0.3333333333333333,0.025353665775865657,0.010110529009598718,0.2850911763473252,920.0,3,Ultimate Plan,324
0.24590163934426235,Female,New York,Married,0.02922640419815703,0.75,Bachelor's,Postpaid,0.37931034482758624,0.19327731092436973,0.020833333333333332,0.25013192612137203,0.5419222903885481,0.0,0.0,0.0,1.0,0.5,1.0,,0.6666666666666667,0.022492883430387276,0.01285385463835696,0.3636503773943184,818.0,3,Ultimate Plan,325
0.459016393442623,Female,Chicago,Widowed,0.16284597551075064,0.0,Bachelor's,Prepaid,0.37931034482758624,0.4957983193277311,0.7708333333333333,0.21108179419525067,0.605316973415133,1.0,0.75,1.0,0.0,0.5,0.0,1.0,0.3333333333333333,0.016008280624703154,0.018796171003155504,0.5400507729336099,373.0,1,Standard Plan,326
